run_name,task,model,adapter,seed,lambda_E_mix,lambda_D_mix,layer_name,mu_E,nu_D,M_E_fro,M_D_fro,RelPert_F,RelPert_2,Leak11,Leak12,Leak21,Leak11_F,Leak12_F,Leak21_F,OffTailRatio_2,OffTailRatio_F,Drift_U,Drift_V,SVDrift
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.query,1.4682790040969849,1.6537039279937744,11.015289306640625,11.324666023254395,0.2718426287174225,0.34846439957618713,0.6832468509674072,0.4909813702106476,0.5479475855827332,0.6656150221824646,0.46723854541778564,0.4764867424964905,0.9178469181060791,0.9424296617507935,0.9986528754234314,0.9998876452445984,0.07641731202602386
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.key,1.5791088342666626,1.5797464847564697,10.832767486572266,11.55933952331543,0.27110791206359863,0.27729398012161255,0.7022180557250977,0.5368021726608276,0.5980557203292847,0.6673467755317688,0.46567580103874207,0.4750266671180725,0.9009582996368408,0.9421456456184387,0.9998729825019836,0.999998927116394,0.09021449089050293
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.value,0.9978826642036438,1.0356760025024414,7.697195529937744,7.98567533493042,0.33770692348480225,0.46482834219932556,0.751403272151947,0.5186954140663147,0.5211126804351807,0.6929720044136047,0.4719257354736328,0.4506438374519348,0.9480921626091003,0.9517269730567932,0.999744176864624,0.9999887943267822,0.11885379999876022
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.output.dense,1.0589267015457153,1.1109029054641724,7.399814128875732,7.531215190887451,0.29478004574775696,0.19141121208667755,0.7304292321205139,0.5360010862350464,0.5258567333221436,0.6792579889297485,0.47206151485443115,0.4627922773361206,0.936778724193573,0.9477299451828003,0.9992430806159973,0.9999220967292786,0.0988883525133133
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.query,1.4595259428024292,1.4975818395614624,10.154257774353027,10.682044982910156,0.303995817899704,0.20997807383537292,0.7224958539009094,0.5184673070907593,0.5510628819465637,0.6767258644104004,0.4728700518608093,0.46172034740448,0.9327624440193176,0.9458006620407104,0.9980147480964661,0.9997023344039917,0.09601222723722458
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.key,1.496875286102295,1.6631662845611572,10.404854774475098,11.043391227722168,0.3303632140159607,0.3410509526729584,0.7159702777862549,0.5352135300636292,0.5518208742141724,0.6764553189277649,0.4785327911376953,0.4573952257633209,0.929747462272644,0.9463496208190918,0.9999362826347351,0.9992791414260864,0.09829593449831009
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.value,1.0206719636917114,1.1410760879516602,7.694404125213623,8.530092239379883,0.32198020815849304,0.36402520537376404,0.7516931891441345,0.5196619629859924,0.5232168436050415,0.6856025457382202,0.4564399719238281,0.4719836413860321,0.94744473695755,0.9491724371910095,0.9999812245368958,0.9999269843101501,0.11960004270076752
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.output.dense,1.0243046283721924,1.1357848644256592,7.236084461212158,7.845143795013428,0.31246012449264526,0.30704638361930847,0.7857242226600647,0.5593429207801819,0.4734030067920685,0.6894462704658508,0.46988344192504883,0.45605263113975525,0.9647161364555359,0.9507313370704651,0.9994450211524963,0.9999309778213501,0.12049286812543869
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.query,1.3588265180587769,1.255189061164856,9.765887260437012,9.898404121398926,0.2987246513366699,0.2010851949453354,0.7116320133209229,0.5703125596046448,0.4819854497909546,0.682711124420166,0.4773934781551361,0.45328062772750854,0.9365876317024231,0.9482840299606323,0.9998854994773865,0.9987993836402893,0.11321854591369629
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.key,1.4641257524490356,1.3888986110687256,10.404540061950684,10.444679260253906,0.3446500301361084,0.39276015758514404,0.7140038013458252,0.5451276302337646,0.488363116979599,0.6779168248176575,0.47642505168914795,0.45628228783607483,0.9335903525352478,0.9457916021347046,0.9999405741691589,0.9999815821647644,0.13181936740875244
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.value,1.0691083669662476,1.184346079826355,8.269011497497559,8.768467903137207,0.32699838280677795,0.3175544738769531,0.7310214042663574,0.5504297018051147,0.5566529035568237,0.6899377107620239,0.45599374175071716,0.4690890312194824,0.9259437918663025,0.9506679773330688,0.9998385906219482,0.9999898076057434,0.12989096343517303
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.output.dense,1.2273752689361572,1.2489711046218872,7.902209281921387,8.559311866760254,0.37884142994880676,0.45758336782455444,0.7472078800201416,0.5228788256645203,0.531950831413269,0.6979065537452698,0.46964481472969055,0.4463997781276703,0.9432771801948547,0.9521993398666382,0.9999793171882629,0.9998074173927307,0.1225602924823761
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.query,1.5083969831466675,1.6073793172836304,10.724766731262207,10.962634086608887,0.3420036733150482,0.22946693003177643,0.6988236904144287,0.5585372447967529,0.5170441269874573,0.6722296476364136,0.47434309124946594,0.46524062752723694,0.9270590543746948,0.9450488090515137,0.9999479651451111,0.9998838901519775,0.118004210293293
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.key,1.5998153686523438,1.4956645965576172,10.612613677978516,10.6680908203125,0.3505202829837799,0.43129077553749084,0.6967849135398865,0.5011432766914368,0.5267930626869202,0.6739840507507324,0.4709104299545288,0.466484010219574,0.9196265339851379,0.9451984167098999,0.9999966621398926,0.9999917149543762,0.1185067668557167
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.value,1.108689546585083,1.1319488286972046,8.077030181884766,8.62252140045166,0.31198981404304504,0.24993014335632324,0.7557299137115479,0.5467067956924438,0.5516153573989868,0.6892420053482056,0.45140618085861206,0.4734984338283539,0.9449504613876343,0.9501571655273438,0.9984058737754822,0.9996936321258545,0.12140261381864548
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.output.dense,1.3042840957641602,1.3720216751098633,7.3591389656066895,8.973910331726074,0.3628882169723511,0.4710620045661926,0.7509459257125854,0.531419038772583,0.4885939955711365,0.701829195022583,0.49148696660995483,0.42253419756889343,0.9459424018859863,0.9552202224731445,0.9999548196792603,0.999998927116394,0.13836176693439484
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.query,1.5885204076766968,1.4693090915679932,11.20052433013916,11.313333511352539,0.36953675746917725,0.23746317625045776,0.7104570865631104,0.5638098120689392,0.5415722727775574,0.6743247509002686,0.47696977853775024,0.4612189829349518,0.9252198338508606,0.9458913803100586,0.9999040961265564,0.9999271035194397,0.15163184702396393
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.key,1.5222896337509155,1.6750059127807617,11.426444053649902,11.371135711669922,0.4060150980949402,0.4898926913738251,0.6697386503219604,0.5381999611854553,0.5312983393669128,0.674801766872406,0.4738256633281708,0.46344491839408875,0.8939867615699768,0.9457435607910156,0.9999960660934448,0.9999606609344482,0.1692599505186081
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.value,1.1635406017303467,1.2758663892745972,8.311094284057617,8.739421844482422,0.3059329390525818,0.29262739419937134,0.7233354449272156,0.5211935639381409,0.5365667343139648,0.6814025044441223,0.4599530100822449,0.47069495916366577,0.9322406649589539,0.9472077488899231,1.0,0.9999863505363464,0.14662480354309082
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.output.dense,0.9312396049499512,1.1570568084716797,6.41601037979126,8.233285903930664,0.3097957968711853,0.35170453786849976,0.7944766283035278,0.5814076066017151,0.5165865421295166,0.7123928666114807,0.4926284849643707,0.41005200147628784,0.9643918871879578,0.9581774473190308,0.9998543858528137,0.9999976754188538,0.12083147466182709
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.query,1.4390050172805786,1.477107286453247,11.119073867797852,11.334681510925293,0.39377835392951965,0.23559342324733734,0.7120552062988281,0.5295263528823853,0.512542188167572,0.6840341091156006,0.46862196922302246,0.4612492024898529,0.9339937567710876,0.948699951171875,0.9998695850372314,0.9999133348464966,0.16086892783641815
A_no_reg_seed17,sts-b_lin,roberta-base,uiortholora,17,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.key,1.5283616781234741,1.4524590969085693,11.120275497436523,11.044281005859375,0.39859697222709656,0.5098116993904114,0.730557382106781,0.4986889958381653,0.5202662944793701,0.6765782237052917,0.4714552164077759,0.4652710556983948,0.9294748902320862,0.9467219710350037,0.9999659657478333,0.99994957447052,0.1586255431175232
