run_name,task,model,adapter,seed,lambda_E_mix,lambda_D_mix,layer_name,mu_E,nu_D,M_E_fro,M_D_fro,RelPert_F,RelPert_2,Leak11,Leak12,Leak21,Leak11_F,Leak12_F,Leak21_F,OffTailRatio_2,OffTailRatio_F,Drift_U,Drift_V,SVDrift
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.0.attention.self.query,0.0017449650913476944,0.00366341695189476,0.011183572933077812,0.011067776940762997,3.283287151134573e-05,1.9672041162266396e-05,0.9979206323623657,0.19838398694992065,0.0915212333202362,0.9979086518287659,0.0472969226539135,0.044990088790655136,1.0000039339065552,0.999916136264801,0.020929275080561638,0.0,0.00013918628974352032
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.0.attention.self.key,0.0014686139766126871,0.0016127333510667086,0.010193840600550175,0.010351738892495632,2.9167451430112123e-05,1.0802815268107224e-05,0.9970606565475464,0.13311347365379333,0.11800667643547058,0.997970461845398,0.04636460915207863,0.04448573291301727,0.9999622702598572,0.9999153017997742,0.021366141736507416,0.0,0.00014798105985391885
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.0.attention.self.value,0.0039106495678424835,0.0018029905622825027,0.01514220517128706,0.013850863091647625,4.758291834150441e-05,2.961170503112953e-05,0.9833319783210754,0.1712443083524704,0.2816016972064972,0.9927108287811279,0.08786405622959137,0.07537902146577835,0.9996147155761719,0.999316930770874,0.02942780777812004,0.0,0.0001748417125781998
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.0.attention.output.dense,0.00487691443413496,0.00422325823456049,0.016150405630469322,0.016193240880966187,5.230795795796439e-05,0.00011064480349887162,0.9819938540458679,0.18204210698604584,0.06075213477015495,0.9892703294754028,0.11388490349054337,0.08902385830879211,0.9998478889465332,0.9996629953384399,0.021220581606030464,0.0,0.00018982336041517556
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.1.attention.self.query,0.0037652086466550827,0.014176660217344761,0.016928551718592644,0.01894484832882881,3.842332444037311e-05,1.9767030607908964e-05,0.9769825339317322,0.46261534094810486,0.22571277618408203,0.9915133118629456,0.06723885983228683,0.10077553987503052,0.9996917843818665,0.9987671375274658,0.020728962495923042,0.0,0.00016126864647958428
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.1.attention.self.key,0.002204699907451868,0.0017664209008216858,0.011425845324993134,0.010607598349452019,4.72329520562198e-05,1.8386797819403e-05,0.9928693771362305,0.11772727221250534,0.15781347453594208,0.997697651386261,0.04190903902053833,0.047943949699401855,0.9999166131019592,0.9996080994606018,0.021310273557901382,0.0,0.00022384797921404243
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.1.attention.self.value,0.030903847888112068,0.01954871602356434,0.06410478800535202,0.024559270590543747,6.455328548327088e-05,0.00022236061340663582,0.27445074915885925,0.48079121112823486,0.30201002955436707,0.8586639761924744,0.21957208216190338,0.28431999683380127,0.5071199536323547,0.9306650161743164,0.020952045917510986,0.0,0.00020798247714992613
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.1.attention.output.dense,0.0024971256498247385,0.0029738934244960546,0.01357370987534523,0.015733452513813972,6.095165008446202e-05,5.2790026529692113e-05,0.994102418422699,0.12497534602880478,0.09116032719612122,0.9942029118537903,0.08286213874816895,0.06446662545204163,1.0000025033950806,0.9996095299720764,0.02297128550708294,0.0,0.00025834853295236826
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.2.attention.self.query,0.0037827983032912016,0.0017352537252008915,0.013836496509611607,0.01042578462511301,4.5895634684711695e-05,1.2581149348989129e-05,0.9942232370376587,0.11939515173435211,0.2612731158733368,0.9969953298568726,0.04515756294131279,0.059266384690999985,0.9999614357948303,0.9996535181999207,0.028247607871890068,0.0,0.00037331992643885314
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.2.attention.self.key,0.0028680020477622747,0.003623905126005411,0.012104163877665997,0.011800489388406277,4.3013758840970695e-05,1.7717931768856943e-05,0.9897445440292358,0.27421775460243225,0.22880233824253082,0.9971043467521667,0.05125487595796585,0.05525682866573334,0.9997339844703674,0.9998254179954529,0.022273065522313118,0.0,0.0002002576075028628
C_muE_nuD_seed42,rte_lin,roberta-base,uiortholora,42,0.001,0.001,base_model.model.roberta.encoder.layer.2.attention.self.value,0.0064892955124378204,0.005268143489956856,0.03290048986673355,0.014977396465837955,6.657314952462912e-05,4.2949322960339487e-05,0.9534431099891663,0.2852407693862915,0.2971875071525574,0.987023115158081,0.06910823285579681,0.1345631182193756,0.9976176619529724,0.9984277486801147,0.02094919979572296,0.0,0.00028287427267059684
