run_name,task,model,adapter,seed,lambda_E_mix,lambda_D_mix,layer_name,mu_E,nu_D,M_E_fro,M_D_fro,RelPert_F,RelPert_2,Leak11,Leak12,Leak21,Leak11_F,Leak12_F,Leak21_F,OffTailRatio_2,OffTailRatio_F,Drift_U,Drift_V,SVDrift
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.query,1.4972023963928223,1.537293553352356,11.418608665466309,11.575113296508789,0.27571868896484375,0.3082321286201477,0.6546938419342041,0.5183727145195007,0.5695633888244629,0.6673429012298584,0.4651094079017639,0.4767605662345886,0.8864888548851013,0.9427368640899658,0.9997135996818542,0.9999879002571106,0.0926814079284668
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.key,1.6021175384521484,1.6273130178451538,11.280669212341309,11.52665901184082,0.28101375699043274,0.28536367416381836,0.6953151226043701,0.5424121618270874,0.5203911662101746,0.6697706580162048,0.4747695326805115,0.46570122241973877,0.908715009689331,0.9437466263771057,0.9997007846832275,0.9998769760131836,0.10657143592834473
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.value,1.2292805910110474,1.4174315929412842,9.103019714355469,9.820394515991211,0.5025027990341187,0.679253339767456,0.7217308282852173,0.5422095656394958,0.5146642923355103,0.6870435476303101,0.4747740924358368,0.4504568576812744,0.9240798950195312,0.9487529397010803,0.9999125599861145,0.9999402761459351,0.2087617665529251
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.output.dense,1.2294939756393433,1.4395374059677124,9.3048095703125,9.511653900146484,0.4808240532875061,0.3179411292076111,0.7360888123512268,0.5637375712394714,0.5275338292121887,0.6788410544395447,0.46687063574790955,0.4679078757762909,0.9430518746376038,0.9473710060119629,0.9999826550483704,0.9999678730964661,0.19483010470867157
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.query,1.6042637825012207,1.5695362091064453,10.565369606018066,11.198756217956543,0.33227163553237915,0.24917057156562805,0.7215994596481323,0.5383560657501221,0.51042240858078,0.6788391470909119,0.47923633456230164,0.4553520679473877,0.9327709674835205,0.9474300742149353,0.997271716594696,0.9991865754127502,0.10403876006603241
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.key,1.565940260887146,1.6029105186462402,10.851638793945312,11.586206436157227,0.3679746389389038,0.3628421127796173,0.7044150233268738,0.5526428818702698,0.5093557834625244,0.6765672564506531,0.4730910658836365,0.46228060126304626,0.9159691333770752,0.9460675716400146,0.9991364479064941,0.9993962049484253,0.12930956482887268
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.value,1.3311012983322144,1.4068822860717773,8.85029125213623,9.655326843261719,0.43133166432380676,0.49786698818206787,0.7702702283859253,0.5234712362289429,0.5602149963378906,0.685821533203125,0.46370771527290344,0.46427294611930847,0.9543794989585876,0.9490505456924438,0.9998264908790588,0.9999459981918335,0.17484179139137268
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.output.dense,1.3042919635772705,1.2551958560943604,8.596784591674805,8.899999618530273,0.43243280053138733,0.42348363995552063,0.7335057854652405,0.5017795562744141,0.5370191335678101,0.6927487850189209,0.474089115858078,0.44972530007362366,0.9329653382301331,0.9522042870521545,0.9997336864471436,0.999984622001648,0.18217289447784424
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.query,1.2604680061340332,1.489982008934021,10.08166217803955,10.9407377243042,0.341100811958313,0.20630154013633728,0.7152513861656189,0.5983317494392395,0.5240448713302612,0.6696367263793945,0.4761565029621124,0.4644829034805298,0.9363401532173157,0.9437509179115295,0.997868001461029,0.9994973540306091,0.14322449266910553
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.key,1.4478161334991455,1.4385263919830322,10.505489349365234,10.769021987915039,0.35531720519065857,0.38078442215919495,0.7607138752937317,0.5404132604598999,0.5380902290344238,0.6750279068946838,0.47444772720336914,0.46231287717819214,0.9401034712791443,0.9456603527069092,0.9999244809150696,0.9999960660934448,0.14088988304138184
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.value,1.3278952836990356,1.4977436065673828,9.237340927124023,9.969379425048828,0.42143839597702026,0.4774788022041321,0.7214658260345459,0.4958811104297638,0.5700806975364685,0.6783466339111328,0.46679818630218506,0.4674757421016693,0.9313859343528748,0.9467679858207703,0.9997097849845886,0.9999911785125732,0.19107678532600403
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.output.dense,1.407199501991272,1.3330790996551514,8.650639533996582,9.759127616882324,0.4691213369369507,0.5166411995887756,0.7280662655830383,0.5379582047462463,0.613089919090271,0.6804313063621521,0.47948241233825684,0.4503557085990906,0.9193375110626221,0.9463001489639282,0.9998962879180908,0.9999864101409912,0.1855991780757904
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.query,1.3314522504806519,1.4095654487609863,10.282561302185059,10.691622734069824,0.31801944971084595,0.18287797272205353,0.7067345380783081,0.5380879640579224,0.5596498847007751,0.6730138063430786,0.4671162962913513,0.47218403220176697,0.919858455657959,0.9454513788223267,0.9999998807907104,0.999940812587738,0.11579126119613647
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.key,1.44925856590271,1.6270112991333008,10.688619613647461,11.442193984985352,0.3720691204071045,0.47368186712265015,0.7334238886833191,0.494852215051651,0.5628414154052734,0.6796113848686218,0.46739432215690613,0.46564528346061707,0.9374555349349976,0.9470667839050293,0.9999995231628418,0.9991109371185303,0.12000759690999985
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.value,1.1386337280273438,1.3727155923843384,8.841245651245117,9.440824508666992,0.36937248706817627,0.30336564779281616,0.7464785575866699,0.611369788646698,0.5682783126831055,0.6769402623176575,0.4659407436847687,0.4681883156299591,0.9350658059120178,0.9456886053085327,0.9996461868286133,0.9999991059303284,0.16353648900985718
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.output.dense,1.2078630924224854,1.3230782747268677,7.643587589263916,9.270638465881348,0.3887230455875397,0.49283963441848755,0.777044415473938,0.5534070730209351,0.5096787214279175,0.6964028477668762,0.48844847083091736,0.42923393845558167,0.9631901383399963,0.9526740312576294,0.9999980330467224,0.9999757409095764,0.1570991724729538
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.query,1.4116649627685547,1.8093738555908203,10.60842514038086,11.252939224243164,0.3425712287425995,0.24976204335689545,0.7467671632766724,0.514122486114502,0.5223934650421143,0.6820237040519714,0.4751555025577545,0.45743659138679504,0.9427803158760071,0.9486566185951233,0.9999945759773254,0.9994292855262756,0.1275358647108078
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.key,1.5818499326705933,1.5382163524627686,10.586730003356934,11.096287727355957,0.36262422800064087,0.4296272099018097,0.7299036979675293,0.5746431350708008,0.5196682214736938,0.6797026991844177,0.481755793094635,0.4512360095977783,0.9351834058761597,0.9473536610603333,0.9998830556869507,0.9999662637710571,0.13616763055324554
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.value,1.4657135009765625,1.2721000909805298,8.51395320892334,8.989680290222168,0.3382924795150757,0.3547006845474243,0.7154319286346436,0.492738276720047,0.5468204021453857,0.6920812726020813,0.44579651951789856,0.47630050778388977,0.9298398494720459,0.9509757161140442,0.9999427795410156,0.9996246099472046,0.15332473814487457
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.output.dense,1.0996891260147095,1.3930550813674927,7.532404899597168,9.331439018249512,0.4090028703212738,0.5427895784378052,0.7222698926925659,0.4797792434692383,0.5807725787162781,0.6839370131492615,0.4747042655944824,0.45422887802124023,0.9341738224029541,0.9482707977294922,0.9998629093170166,0.9999994039535522,0.2043118178844452
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.query,1.4651371240615845,1.4678547382354736,10.356050491333008,10.683283805847168,0.33168739080429077,0.19569475948810577,0.7201219201087952,0.5228660702705383,0.5321885347366333,0.6787747144699097,0.4656810164451599,0.46754884719848633,0.9186621904373169,0.9465562105178833,0.9994330406188965,0.9997440576553345,0.11964134871959686
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.key,1.5475683212280273,1.446719765663147,10.678979873657227,10.653185844421387,0.3694411814212799,0.5134116411209106,0.7791802883148193,0.4997382164001465,0.49456873536109924,0.6794161200523376,0.46316903829574585,0.46990182995796204,0.9593991041183472,0.946951687335968,0.9999977946281433,0.9999646544456482,0.13702015578746796
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.value,1.1821057796478271,1.1974318027496338,7.767651557922363,8.83207893371582,0.2693096697330475,0.3570418953895569,0.7446513175964355,0.5227670073509216,0.5580011010169983,0.6805905699729919,0.4530158042907715,0.4789694845676422,0.9404256343841553,0.9474250078201294,0.9983643293380737,0.997053861618042,0.09688995778560638
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.output.dense,1.1528102159500122,1.314964771270752,7.644890308380127,9.071356773376465,0.35922303795814514,0.39575833082199097,0.7173418998718262,0.5381073355674744,0.5524598956108093,0.6876588463783264,0.48019519448280334,0.44610628485679626,0.926647961139679,0.9498710036277771,0.9997012615203857,0.9999728798866272,0.1721891611814499
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.self.query,1.5178847312927246,1.580072283744812,10.885269165039062,11.033318519592285,0.3637135922908783,0.4151463508605957,0.7081015110015869,0.5481594204902649,0.543922483921051,0.6730681657791138,0.472383975982666,0.46485191583633423,0.9157310724258423,0.9444792866706848,0.9998705983161926,0.9999955892562866,0.16441795229911804
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.self.key,1.423241376876831,1.6767152547836304,10.742533683776855,11.470714569091797,0.39304494857788086,0.5175463557243347,0.7096467018127441,0.5596888661384583,0.47974368929862976,0.6759419441223145,0.47325924038887024,0.46255648136138916,0.9256730079650879,0.945840060710907,0.9999430775642395,0.9999995231628418,0.19200833141803741
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.self.value,1.3814706802368164,1.6375879049301147,8.913642883300781,9.538814544677734,0.34625014662742615,0.5528943538665771,0.7213903069496155,0.5166677236557007,0.5313827395439148,0.6877898573875427,0.4525199830532074,0.4743714928627014,0.9349050521850586,0.9500754475593567,0.9999371767044067,0.9999952912330627,0.1326015293598175
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.output.dense,1.0564038753509521,1.3060352802276611,7.745385646820068,8.757466316223145,0.34868890047073364,0.27677440643310547,0.7746370434761047,0.5300312638282776,0.5055945515632629,0.6960312724113464,0.4811510443687439,0.4370076060295105,0.954677402973175,0.9522184729576111,0.9998195171356201,0.9999231696128845,0.09590252488851547
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.self.query,1.4622802734375,1.5078539848327637,9.353285789489746,11.061264038085938,0.2854664623737335,0.4364294707775116,0.7448925375938416,0.5334970951080322,0.425702840089798,0.6811942458152771,0.4749494791030884,0.4564672112464905,0.9475793838500977,0.9474962949752808,0.9994372129440308,0.9995749592781067,0.10184380412101746
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.self.key,1.4653205871582031,1.5689176321029663,11.104853630065918,10.740180969238281,0.3472647964954376,0.4124525487422943,0.7191909551620483,0.4952818751335144,0.5357212424278259,0.6754245758056641,0.46351805329322815,0.47376397252082825,0.9346489310264587,0.9461865425109863,0.9999777674674988,0.9996229410171509,0.15314610302448273
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.self.value,1.4695844650268555,1.2910033464431763,8.189282417297363,8.936588287353516,0.3650308847427368,0.5328707695007324,0.7124583721160889,0.5056937336921692,0.514504611492157,0.6980262994766235,0.4552091658115387,0.45959991216659546,0.913846492767334,0.9515540599822998,0.999954342842102,0.9994096755981445,0.11536704003810883
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.output.dense,1.3231420516967773,1.3338297605514526,8.245834350585938,9.264636039733887,0.4973011910915375,0.49731436371803284,0.6859866976737976,0.5222592353820801,0.6561524271965027,0.7022332549095154,0.4730845093727112,0.43954578042030334,0.884113609790802,0.9538953304290771,0.9999380111694336,0.9996728301048279,0.13619546592235565
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.self.query,1.5473649501800537,1.3987051248550415,9.90246868133545,10.9362154006958,0.3204123377799988,0.27761033177375793,0.7386515140533447,0.5608429908752441,0.5645908713340759,0.668653130531311,0.47560620307922363,0.4654946029186249,0.9245110750198364,0.9432746171951294,0.999997615814209,0.9999384880065918,0.14377012848854065
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.self.key,1.4787428379058838,1.2785402536392212,10.00890064239502,9.741628646850586,0.30528736114501953,0.3389894366264343,0.7322407960891724,0.5360953211784363,0.5631549954414368,0.6724761128425598,0.4694967269897461,0.4703426659107208,0.9238017797470093,0.9453334212303162,0.9997984766960144,0.9999370574951172,0.1381792277097702
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.self.value,1.2679743766784668,1.22099769115448,8.931314468383789,9.049939155578613,0.36252978444099426,0.3916982412338257,0.7286719083786011,0.5154595971107483,0.5847301483154297,0.6831210851669312,0.4580473005771637,0.47381970286369324,0.9234062433242798,0.9490764141082764,0.9998895525932312,0.9980900287628174,0.07763199508190155
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.output.dense,1.2450510263442993,1.2702666521072388,9.347664833068848,9.218938827514648,0.5191144347190857,0.47424694895744324,0.676908016204834,0.54193514585495,0.5635775923728943,0.6755988597869873,0.4818514883518219,0.45662009716033936,0.893538236618042,0.9470439553260803,0.9999977350234985,0.9999138712882996,0.2353609800338745
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.9.attention.self.query,1.2939506769180298,1.4595096111297607,8.949543952941895,10.442665100097656,0.28758177161216736,0.22458183765411377,0.7321246266365051,0.530411958694458,0.5176562070846558,0.6811625361442566,0.4727381467819214,0.45833221077919006,0.9361751079559326,0.9472641944885254,0.9999732375144958,0.9999372959136963,0.12421662360429764
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.9.attention.self.key,1.5948129892349243,1.473807454109192,10.361348152160645,10.852685928344727,0.3689787685871124,0.45894354581832886,0.7261194586753845,0.4683402180671692,0.6089842319488525,0.6742451190948486,0.4623412787914276,0.47379884123802185,0.9304025769233704,0.9447897672653198,0.9999440908432007,0.9999682903289795,0.1807142049074173
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.9.attention.self.value,1.5269713401794434,1.240138053894043,8.746698379516602,9.085738182067871,0.37803998589515686,0.36869585514068604,0.6898047924041748,0.46464359760284424,0.5653153657913208,0.6781561970710754,0.45860204100608826,0.4755788743495941,0.9241091012954712,0.9466591477394104,0.9999881982803345,0.9995217323303223,0.09225806593894958
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.9.attention.output.dense,1.2691127061843872,1.2545340061187744,9.303319931030273,9.11528205871582,0.5072755217552185,0.45809048414230347,0.6907535791397095,0.5103364586830139,0.5465836524963379,0.6804132461547852,0.46830907464027405,0.46621182560920715,0.9081786274909973,0.9483663439750671,0.9999443888664246,0.9999996423721313,0.19014805555343628
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.10.attention.self.query,1.5513081550598145,1.3530046939849854,9.970382690429688,10.57833480834961,0.3203880786895752,0.23800036311149597,0.7316624522209167,0.5467360019683838,0.4855080246925354,0.6718751788139343,0.47036421298980713,0.46903008222579956,0.9407403469085693,0.9446824193000793,0.999947190284729,0.9997668862342834,0.15170955657958984
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.10.attention.self.key,1.4412375688552856,1.6899466514587402,10.362588882446289,10.749509811401367,0.36097395420074463,0.5272263288497925,0.7000113725662231,0.4787183105945587,0.5320040583610535,0.6723780035972595,0.4650900363922119,0.47325599193573,0.9231575727462769,0.9445346593856812,0.9999558925628662,0.9999959468841553,0.17089702188968658
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.10.attention.self.value,1.162463903427124,1.206581950187683,8.24770450592041,8.700353622436523,0.340592622756958,0.31303900480270386,0.736788272857666,0.544640064239502,0.5363270044326782,0.6742032766342163,0.4671657979488373,0.46929219365119934,0.9334104657173157,0.9448815584182739,0.9997074604034424,0.999912440776825,0.07353096455335617
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.10.attention.output.dense,1.132796049118042,1.236808180809021,8.378487586975098,8.365962028503418,0.3941013813018799,0.3357280492782593,0.7301681637763977,0.5198356509208679,0.5341097116470337,0.6709604859352112,0.4673384726047516,0.4721968472003937,0.9349294900894165,0.9441095590591431,0.9999395608901978,0.9990321397781372,0.11959321051836014
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.11.attention.self.query,1.4673317670822144,1.181970238685608,9.340864181518555,9.036809921264648,0.2515491247177124,0.1971900761127472,0.6899119019508362,0.5532493591308594,0.4917909801006317,0.6722217798233032,0.4764273166656494,0.4625222086906433,0.9248737692832947,0.9447581768035889,0.9998403787612915,0.9995672702789307,0.08991702646017075
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.11.attention.self.key,1.5055285692214966,1.4323192834854126,10.63698673248291,10.729790687561035,0.3532091975212097,0.45402616262435913,0.7200004458427429,0.5360350012779236,0.5444467067718506,0.6709254384040833,0.46392127871513367,0.47520768642425537,0.9328117966651917,0.9439138770103455,0.9998363852500916,0.9991317987442017,0.14047209918498993
A_no_reg_seed42,rte_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.11.attention.self.value,1.1870964765548706,1.303694725036621,9.134197235107422,8.779366493225098,0.34224236011505127,0.4283442497253418,0.7284201383590698,0.4952998757362366,0.5136945247650146,0.6787810325622559,0.46205654740333557,0.47049373388290405,0.9357262253761292,0.9462490677833557,0.9995273351669312,0.9999024868011475,0.0954272523522377
