run_name,task,model,adapter,seed,lambda_E_mix,lambda_D_mix,layer_name,mu_E,nu_D,M_E_fro,M_D_fro,RelPert_F,RelPert_2,Leak11,Leak12,Leak21,Leak11_F,Leak12_F,Leak21_F,OffTailRatio_2,OffTailRatio_F,Drift_U,Drift_V,SVDrift
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.query,1.4462950229644775,1.3254607915878296,9.985919952392578,10.717909812927246,0.22944673895835876,0.2830038368701935,0.7543689012527466,0.5253233909606934,0.5744923949241638,0.673976480960846,0.4654848873615265,0.4729292094707489,0.9472519755363464,0.9457061290740967,0.9993289709091187,0.9998372197151184,0.0692998543381691
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.key,1.4019651412963867,1.5367530584335327,10.247912406921387,10.869735717773438,0.25214797258377075,0.2874220013618469,0.7452151775360107,0.48377013206481934,0.5507100224494934,0.6772374510765076,0.46572747826576233,0.46784457564353943,0.936939001083374,0.9456280469894409,0.9998134970664978,0.9998931288719177,0.06628450751304626
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.self.value,1.0773838758468628,1.039891004562378,7.142851829528809,7.601325988769531,0.32507291436195374,0.4222387671470642,0.7778648138046265,0.5198649168014526,0.5355543494224548,0.7057619094848633,0.4561421573162079,0.44862547516822815,0.9537477493286133,0.9524760246276855,0.9999950528144836,0.9999712109565735,0.047894757241010666
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.0.attention.output.dense,0.8789032697677612,0.988377571105957,6.428716659545898,6.935775279998779,0.2858368158340454,0.2303628772497177,0.9283576011657715,0.42357581853866577,0.36041879653930664,0.7373659014701843,0.4502481520175934,0.4221951961517334,0.9930530786514282,0.9614872932434082,0.9999926686286926,0.9999759197235107,0.09247289597988129
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.query,1.2025562524795532,1.123112678527832,8.280580520629883,8.822576522827148,0.19635656476020813,0.12929272651672363,0.7023569345474243,0.5202972888946533,0.5458016991615295,0.6765527129173279,0.47659486532211304,0.45858603715896606,0.9163810014724731,0.9460214376449585,0.9972742199897766,0.998453676700592,0.05726180225610733
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.key,1.2642724514007568,1.4149435758590698,8.637979507446289,9.215198516845703,0.2221795916557312,0.24749864637851715,0.7317050695419312,0.5217111110687256,0.4972304105758667,0.6765641570091248,0.4788818657398224,0.4580641984939575,0.9374244213104248,0.9469272494316101,0.9995520114898682,0.9995171427726746,0.05530629679560661
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.self.value,1.0172626972198486,1.0114953517913818,6.832014560699463,7.657334327697754,0.24858829379081726,0.30558571219444275,0.6887346506118774,0.5712447762489319,0.49736061692237854,0.6820152997970581,0.4668326675891876,0.4639870226383209,0.9244286417961121,0.9476990103721619,0.9988865256309509,0.9997239112854004,0.0779976025223732
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.1.attention.output.dense,0.8773125410079956,0.9488199353218079,6.840264320373535,6.978292942047119,0.25908851623535156,0.24036358296871185,0.7713830471038818,0.5527350306510925,0.5208241939544678,0.692741334438324,0.47362858057022095,0.4509676992893219,0.9545847177505493,0.9525566697120667,0.9999916553497314,0.9999958872795105,0.08785543590784073
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.query,1.4340929985046387,1.3514001369476318,8.578469276428223,8.836812973022461,0.22204452753067017,0.16915513575077057,0.699205756187439,0.49869510531425476,0.5325078964233398,0.6747274994850159,0.47855451703071594,0.45939743518829346,0.9100061655044556,0.9460965991020203,0.9999738931655884,0.9998090267181396,0.07495706528425217
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.key,1.4654492139816284,1.309818148612976,8.75832462310791,9.24571704864502,0.24773216247558594,0.2946851849555969,0.7550756335258484,0.5571118593215942,0.4902353286743164,0.6821186542510986,0.48180651664733887,0.450496107339859,0.9516373872756958,0.9487600326538086,0.999975323677063,0.9986522793769836,0.07146856188774109
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.self.value,1.1246813535690308,1.0543255805969238,7.292122840881348,7.842372417449951,0.25333836674690247,0.2699592411518097,0.7470795512199402,0.5420922040939331,0.5070903897285461,0.6866017580032349,0.4706841707229614,0.456107497215271,0.9382151365280151,0.9490943551063538,0.999785304069519,0.9993917942047119,0.09082099795341492
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.2.attention.output.dense,0.926811933517456,1.0745115280151367,6.7894768714904785,7.421712398529053,0.2750955820083618,0.29842692613601685,0.7540898323059082,0.5672810077667236,0.5004600882530212,0.699380099773407,0.4771326780319214,0.4382373094558716,0.9450073838233948,0.9532108306884766,0.9998629093170166,0.9998748302459717,0.08780943602323532
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.query,1.4052726030349731,1.3668854236602783,9.309298515319824,9.491815567016602,0.2439424991607666,0.15993079543113708,0.7165218591690063,0.5476397275924683,0.5247205495834351,0.6665725111961365,0.47620436549186707,0.46739661693573,0.9309168457984924,0.9430403709411621,0.9990480542182922,0.9994879961013794,0.07725093513727188
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.key,1.3402891159057617,1.215497374534607,9.01351261138916,9.446446418762207,0.251659095287323,0.31048619747161865,0.6856924891471863,0.5117441415786743,0.5236237645149231,0.6741766929626465,0.47079578042030334,0.46609511971473694,0.9146772027015686,0.945086658000946,0.9977221488952637,0.9981706738471985,0.06764493882656097
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.self.value,1.0826722383499146,1.3620787858963013,7.135800361633301,7.683547496795654,0.22986198961734772,0.20562054216861725,0.6885883212089539,0.5675400495529175,0.5607339143753052,0.6770438551902771,0.45521727204322815,0.47891783714294434,0.9048013091087341,0.9459128379821777,0.9997044205665588,0.9998369812965393,0.07954534143209457
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.3.attention.output.dense,1.0010892152786255,1.086905837059021,6.512658596038818,7.630893230438232,0.2622170150279999,0.32363927364349365,0.7447740435600281,0.5807218551635742,0.49003103375434875,0.7035428285598755,0.4963932931423187,0.4164007306098938,0.9511221647262573,0.9563232660293579,0.9983826279640198,0.9994333386421204,0.09081301093101501
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.query,1.1148929595947266,1.2863088846206665,8.851494789123535,9.186087608337402,0.22477105259895325,0.14415472745895386,0.7121521234512329,0.5774203538894653,0.5378398895263672,0.6673162579536438,0.4760511815547943,0.4671972990036011,0.9169985055923462,0.9433896541595459,0.9996242523193359,0.9994184970855713,0.07428602129220963
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.key,1.2826809883117676,1.3378616571426392,9.142589569091797,9.282299041748047,0.2384733110666275,0.2856578230857849,0.7140191197395325,0.5436148643493652,0.5197165012359619,0.6620254516601562,0.4698123037815094,0.4759978652000427,0.9274048209190369,0.9409353137016296,0.9994189143180847,0.9999380707740784,0.08173143863677979
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.self.value,1.031069278717041,1.108293056488037,7.246405601501465,7.425004005432129,0.23054875433444977,0.22268995642662048,0.7392388582229614,0.5231640934944153,0.5660756826400757,0.6876603364944458,0.44355618953704834,0.48285698890686035,0.935865581035614,0.9500271081924438,0.9990109801292419,0.999113142490387,0.09287314116954803
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.4.attention.output.dense,0.8476983904838562,1.1571991443634033,5.9496684074401855,7.5637946128845215,0.25498202443122864,0.3213758170604706,0.7830707430839539,0.579021155834198,0.47521883249282837,0.7158350944519043,0.500053346157074,0.399299681186676,0.9685510396957397,0.9600456953048706,0.9999508857727051,0.9997750520706177,0.08852358907461166
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.query,1.1561616659164429,1.5209105014801025,9.19890308380127,9.211470603942871,0.24321338534355164,0.1683976650238037,0.6861820220947266,0.5021352171897888,0.5100862383842468,0.6711243987083435,0.47185295820236206,0.46779927611351013,0.9133031368255615,0.9442793726921082,0.999942421913147,0.9998730421066284,0.07961835712194443
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.key,1.2442374229431152,1.258756399154663,9.040855407714844,9.187300682067871,0.25337058305740356,0.2814299166202545,0.7383328676223755,0.563548743724823,0.5690281391143799,0.6768847703933716,0.4667681157588959,0.46858468651771545,0.9324660301208496,0.9462532997131348,0.9999703764915466,0.999668300151825,0.0814087986946106
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.self.value,1.1646637916564941,1.281928300857544,7.770349502563477,8.185124397277832,0.24433404207229614,0.3495140075683594,0.6446165442466736,0.524892270565033,0.5524166822433472,0.677195131778717,0.4506525695323944,0.4844280779361725,0.8951410055160522,0.9466399550437927,0.999054491519928,0.9993495345115662,0.08895952999591827
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.5.attention.output.dense,0.958411455154419,1.2086817026138306,6.679034233093262,7.986356258392334,0.27436473965644836,0.29433491826057434,0.7594702839851379,0.5875895619392395,0.5101590156555176,0.7011790871620178,0.4935201406478882,0.4195025563240051,0.9577574729919434,0.9544504880905151,0.9998934268951416,0.9990572333335876,0.11105740070343018
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.self.query,1.5022096633911133,1.292602300643921,9.959649085998535,9.987815856933594,0.29596176743507385,0.3541194498538971,0.7164340019226074,0.5660279393196106,0.5222940444946289,0.6674988269805908,0.48314857482910156,0.4585740268230438,0.9202293157577515,0.9429018497467041,0.9994760751724243,0.9990522861480713,0.11758766323328018
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.self.key,1.3418736457824707,1.3704687356948853,9.529242515563965,9.507344245910645,0.287543386220932,0.3864806890487671,0.7208727598190308,0.5453768968582153,0.49515995383262634,0.6763848066329956,0.4797113537788391,0.45502352714538574,0.9223212599754333,0.9457530975341797,0.9999856352806091,0.9998435974121094,0.12136566638946533
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.self.value,1.0403972864151,1.1023799180984497,7.615731239318848,7.981468200683594,0.232181116938591,0.3499656617641449,0.7594226598739624,0.5089618563652039,0.5007135272026062,0.6798895597457886,0.4577409327030182,0.4761997163295746,0.9489138126373291,0.9478023648262024,0.9994332194328308,0.9994560480117798,0.0787220150232315
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.6.attention.output.dense,1.0325287580490112,1.148263692855835,7.223735809326172,8.174181938171387,0.304179847240448,0.22581829130649567,0.8171184062957764,0.5862219333648682,0.541845440864563,0.7100429534912109,0.4800742268562317,0.4251927435398102,0.9801913499832153,0.9566589593887329,0.9994544386863708,0.9997983574867249,0.06450187414884567
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.self.query,1.451271891593933,1.3908114433288574,9.645822525024414,9.482070922851562,0.2512449622154236,0.321788489818573,0.6888278126716614,0.5400141477584839,0.5263940691947937,0.6657085418701172,0.48005884885787964,0.4639022648334503,0.9116918444633484,0.9426645040512085,0.9998744130134583,0.998198926448822,0.08330083638429642
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.self.key,1.275870442390442,1.2140164375305176,9.529817581176758,9.497037887573242,0.25861817598342896,0.27249202132225037,0.719323992729187,0.5446959137916565,0.5561566352844238,0.673452615737915,0.46615514159202576,0.47084739804267883,0.914641797542572,0.9446197748184204,0.9995606541633606,0.9992908835411072,0.10734423995018005
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.self.value,1.183550477027893,1.3539186716079712,7.468843936920166,8.090574264526367,0.28834840655326843,0.39458346366882324,0.6989144682884216,0.5806863903999329,0.5130221247673035,0.6843945384025574,0.46332859992980957,0.46358850598335266,0.8904899954795837,0.9474982023239136,0.9999171495437622,0.9999808669090271,0.0967172160744667
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.7.attention.output.dense,0.9705451726913452,1.0582140684127808,6.74679708480835,7.921551704406738,0.35254573822021484,0.54734867811203,0.7993661761283875,0.5813611745834351,0.3034827411174774,0.7227089405059814,0.4862454831600189,0.4056623578071594,0.9888975620269775,0.9607663154602051,0.9993298053741455,0.9999640583992004,0.06998982280492783
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.self.query,1.3320040702819824,1.3127022981643677,9.78274154663086,9.911834716796875,0.2883785367012024,0.2569662928581238,0.7202816009521484,0.5667334198951721,0.546718955039978,0.6673153638839722,0.47531643509864807,0.4655078649520874,0.9312806725502014,0.9421873688697815,0.9998921751976013,0.9999627470970154,0.12535500526428223
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.self.key,1.296594262123108,1.1998143196105957,9.619640350341797,9.455050468444824,0.282126247882843,0.2910793721675873,0.7253953218460083,0.5435658097267151,0.5816777348518372,0.665818452835083,0.47459733486175537,0.4671193063259125,0.9357860684394836,0.9415628910064697,0.9999470710754395,0.9998603463172913,0.13325388729572296
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.self.value,1.1019558906555176,1.2694292068481445,8.685356140136719,8.994254112243652,0.3503832221031189,0.36050111055374146,0.6998819708824158,0.5283253192901611,0.5454943180084229,0.675726592540741,0.4635356068611145,0.4733736217021942,0.9178181886672974,0.9462212920188904,0.9998993277549744,0.9999041557312012,0.07320370525121689
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.8.attention.output.dense,1.2902133464813232,1.208203673362732,7.974364757537842,8.393515586853027,0.3896804749965668,0.45889905095100403,0.7551584839820862,0.5451003909111023,0.44201141595840454,0.6912648677825928,0.4885616600513458,0.4394303262233734,0.9579656720161438,0.9536300897598267,0.9999977946281433,0.9998810291290283,0.17833548784255981
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.9.attention.self.query,1.877047061920166,1.5078905820846558,10.351489067077637,11.042289733886719,0.3584379553794861,0.36166051030158997,0.6858073472976685,0.5266541838645935,0.4707973003387451,0.6694729328155518,0.47545120120048523,0.46721652150154114,0.9191713333129883,0.9446259140968323,0.9998651742935181,0.9999926090240479,0.16903436183929443
A_no_reg_seed42,sst2_lin,roberta-base,uiortholora,42,0.0,0.0,base_model.model.roberta.encoder.layer.9.attention.self.key,1.3929692506790161,1.2409944534301758,10.004302978515625,9.574627876281738,0.29827001690864563,0.3138032853603363,0.6869682669639587,0.5373958945274353,0.5455529093742371,0.6659289002418518,0.4747885465621948,0.468215674161911,0.9063567519187927,0.942278265953064,0.9978125095367432,0.9982073307037354,0.13394169509410858
